id,name,description,stat_key,rarity,category,xp_reward,badge_image_url,icon_url,threshold,created_at
412a1721-7fe7-4377-beae-77230e05b6a9,Dark Mode Gang,Switch to dark mode,dark_mode_enabled,common,Fun,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_dark-mode-gang_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_dark-mode-gang_common.png,1,2026-03-27T20:08:15.134829+00:00
f774a9ce-b8e9-4b31-b1d5-ae2ccff3e5f7,Data Exporter,Export data 5 times,data_exports,common,Operations,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_data-exporter_common-v2.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_data-exporter_common-v2.png,5,2026-03-27T20:08:17.553541+00:00
9db9ab20-b9dc-495f-a5dd-dafa8cd230d9,Day-One Payer,Pay within 24 hours of fee being generated,same_day_payments,uncommon,Financial,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_day-one-payer_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_day-one-payer_uncommon.png,1,2026-03-27T20:08:13.319499+00:00
efe73141-83a5-4500-ba4b-7ea23922b508,Decade Manager,Manage 10+ seasons,seasons_managed,epic,Career,200,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_decade-manager_epic.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_decade-manager_epic.png,10,2026-03-27T20:08:03.134985+00:00
ec5bee45-8685-4088-b963-eaacd6d6becd,Delegation Master,Successfully delegate 5 tasks to coaches,tasks_delegated,uncommon,Fun,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_delegation-master_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_delegation-master_uncommon.png,5,2026-03-27T20:08:23.637947+00:00
9388d089-e5bb-45ff-aa94-3d094684864a,Development Plan,Set goals for 5 players,player_goals_set,uncommon,Development,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_development-plan_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_development-plan_uncommon.png,5,2026-03-27T20:08:10.663838+00:00
98b48164-e11b-431d-bd3a-22b332fd22ac,Dig It I,First dig,total_digs,common,Defensive,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_dig-it-i_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_dig-it-i_common.png,1,2026-01-23T16:01:46.954969+00:00
968ad747-78f6-42bd-b7a8-eae487a5fe1d,Dig It II,Floor work improving,total_digs,common,Defensive,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_dig-it-ii_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_dig-it-ii_common.png,15,2026-03-27T20:07:32.84397+00:00
9b58fcfd-5b8c-4210-89da-23953e0d7b51,Dig It III,Nothing hits the floor,total_digs,uncommon,Defensive,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/badges/volleyball_total_digs_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_dig-it-iii_uncommon.png,40,2026-03-27T20:07:32.958375+00:00
59893b96-3462-4140-922c-7af0d3a8f784,Dig It III,Nothing hits the floor,total_digs,uncommon,Defensive,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_dig-it-iii_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_dig-it-iii_uncommon.png,40,2026-03-27T20:08:28.615205+00:00
35aeabaa-d445-499a-8d0e-5101e004580a,DIG MACHINE,Defensive specialist,total_digs,rare,defensive,100,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/achievements/icons/guardian.png,50,2026-01-23T16:01:46.954969+00:00
99fdf266-d75e-43b4-8bf9-37bde0e4855f,Distributor I,Your first assist,total_assists,common,Playmaker,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_distributor-i_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_distributor-i_common.png,1,2026-01-23T16:01:46.954969+00:00
25cd84c3-7acd-4474-87cc-41c2e01761bd,Distributor II,Setting up teammates,total_assists,common,Playmaker,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_distributor-ii_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_distributor-ii_common.png,10,2026-03-27T20:07:33.58447+00:00
415e68f6-4f47-455f-8bc1-aecb7eff920d,Distributor III,Offensive quarterback,total_assists,uncommon,Playmaker,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_distributor-iii_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_distributor-iii_uncommon.png,30,2026-03-27T20:07:33.67828+00:00
33ba54de-4553-46fb-9e7d-11919cbc3de6,Dominant,75%+ win rate,season_win_pct,rare,Winning,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_dominant_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_dominant_rare.png,75,2026-03-27T20:07:42.642512+00:00
bcd4d3d7-5a82-438a-9958-9eec24f9bea9,Dominant Season,Win 80%+ of games in a season,season_win_pct,epic,Game Day,200,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_dominant-season_rare.png,80,2026-02-26T00:27:18.078278+00:00
11911004-d312-4437-8940-d4241bdc8d67,Double Digits,10+ kills in one game,single_game_kills,rare,Offensive,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_double-digits_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_double-digits_rare.png,10,2026-03-27T20:07:31.565893+00:00
042a50d1-32ba-42c2-8ebf-e78927b26b9c,DOUBLE-DOUBLE,Multi-dimensional player,,epic,elite,200,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/achievements/icons/mvp_elite.png,,2026-01-23T16:01:46.954969+00:00
b0417fdc-8811-4917-849d-5da90412aa69,Dual Duty,Volunteer as both line judge and scorekeeper in one season,dual_volunteer,rare,Volunteer,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_dual-duty_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_dual-duty_rare.png,1,2026-03-27T20:08:13.912049+00:00
b5fe047d-c0d9-4e63-bbb2-2bd477b2d8a9,Dynasty Builder,Winning record 3 seasons in a row,consecutive_winning_seasons,epic,Career,200,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_dynasty-builder_epic.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_dynasty-builder_epic.png,3,2026-03-27T20:08:11.885748+00:00
3248f1b0-c9e0-474d-960a-6c8b8a0f8734,Early Bird,Up before the sun,early_login,common,Fun,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/universal/universal_early-bird_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/universal/universal_early-bird_common.png,1,2026-03-27T20:08:24.295822+00:00
ae9f1cb9-2914-44b7-a9a2-d63c02d1a939,Early Bird,First player to RSVP for a game,first_rsvp,common,Fun,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_early-bird_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_early-bird_common.png,1,2026-03-27T20:08:09.394809+00:00
8acf2702-7d46-4536-89e1-d7bcf11dc24e,Early Bird Effective,50%+ register during early bird window,early_bird_uptake,uncommon,Financial,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_early-bird-effective_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_early-bird-effective_uncommon.png,50,2026-03-27T20:08:16.472699+00:00
29a45617-abf2-49eb-a2c5-3a361cfaa1e8,Early Bird Signup,Register within first 48 hours of season opening,early_registrations,uncommon,Onboarding,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_early-bird-signup_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_early-bird-signup_uncommon.png,1,2026-03-27T20:08:12.711446+00:00
a2ae2faf-a7c2-482a-a03d-49762a523102,Emergency Ready,Complete emergency contacts for all children,emergency_contacts_complete,common,Onboarding,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_emergency-ready_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_emergency-ready_common.png,1,2026-03-27T20:08:12.924525+00:00
a5f79ece-cc74-45b3-a0f8-c8e46739e2bf,Emergency Ready,All emergency contacts on file,emergency_contacts_complete,common,Compliance,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_emergency-ready_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_emergency-ready_common.png,1,2026-03-27T20:08:21.631129+00:00
09271a54-21b3-43cf-8756-9b53fef89c57,Empire Builder,15+ teams in a season,teams_created,rare,Setup,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_empire-builder_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_empire-builder_rare.png,15,2026-03-27T20:07:56.051528+00:00
80d0e8c4-f376-4332-b025-744700a59a47,Error-Free,Play a full game with zero errors,zero_error_games,rare,Fun,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_error-free_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_error-free_rare.png,1,2026-03-27T20:07:39.459708+00:00
c4792927-287d-457b-8a73-95cc8fc10b03,Evaluator I,Know your players,evals_complete,common,Development,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_evaluator-i_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_evaluator-i_common.png,5,2026-03-27T20:07:41.485506+00:00
c6394e5a-abd5-43b1-b234-627ad14827bf,Evaluator II,Complete team evaluation,evals_complete_pct,uncommon,Development,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_evaluator-ii_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_evaluator-ii_uncommon.png,100,2026-03-27T20:07:41.592987+00:00
c105ad59-e6fa-4666-a3a0-77f1e1924823,Evaluator III,Multi-season evaluator,seasons_with_full_evals,rare,Development,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_evaluator-iii_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_evaluator-iii_rare.png,3,2026-03-27T20:07:41.704323+00:00
d79f57fe-a0cd-45f9-80de-0fa67212fe01,Event Creator I,Create 5 events,events_created,common,Scheduling,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_event-creator-i_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_event-creator-i_common.png,5,2026-03-27T20:08:05.003298+00:00
01d5e838-ce7d-4c01-bb60-9e827611033b,Event Creator II,Create 15 events,events_created,uncommon,Scheduling,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_event-creator-ii_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_event-creator-ii_uncommon.png,15,2026-03-27T20:08:05.115191+00:00
ffaabbc6-fe18-49e6-8bf6-85be050df18b,Event Creator III,Create 30 events,events_created,rare,Scheduling,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_event-creator-iii_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_event-creator-iii_rare.png,30,2026-03-27T20:08:05.204133+00:00
8bdcda64-92c5-4830-b1e2-796492b88a6f,Event Planner I,Create 25 events in a season,events_created,common,Operations,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-i_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-i_common.png,25,2026-03-27T20:08:00.329627+00:00
d60fc4cf-7df1-4a5a-83b7-23d897852fe1,Event Planner II,Create 50 events,events_created,uncommon,Operations,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-ii_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-ii_uncommon.png,50,2026-03-27T20:08:00.440684+00:00
4b9c8c77-4417-43f5-813a-f4cbdc63fc44,Event Planner III,Create 100 events,events_created,rare,Operations,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-iii_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-iii_rare.png,100,2026-03-27T20:08:00.553185+00:00
8390f9b3-f211-4344-a4fc-551de61c3ab4,Every Category,Give shoutout in all 10 categories,shoutout_categories_used,rare,Engagement,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_every-category_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_every-category_rare.png,10,2026-03-27T20:08:10.253784+00:00
4eefa96f-b0a1-4c2f-ae80-70797d91fffb,Fan Favorite,Receive 10 shoutouts,shoutouts_received,uncommon,Community,50,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/universal/universal_fan-favorite_uncommon.png,10,2026-02-25T23:39:08.977882+00:00
731980f8-72b7-4745-9148-4d80742d0da9,Fan Favorite I,Receive 5 shoutouts,shoutouts_received,common,Community,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_fan-favorite-i_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_fan-favorite-i_common.png,5,2026-03-27T20:07:37.023584+00:00
6deb8ad2-33f2-4a59-bfc0-3371dd29efa2,Fan Favorite II,Receive 15 shoutouts,shoutouts_received,uncommon,Community,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_fan-favorite-ii_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_fan-favorite-ii_uncommon.png,15,2026-03-27T20:07:37.117787+00:00
0a99fb11-0e53-486a-8a8a-26f48180f10a,Fan Favorite III,Receive 25 shoutouts,shoutouts_received,rare,Community,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_fan-favorite-iii_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_fan-favorite-iii_rare.png,25,2026-03-27T20:07:37.224945+00:00
bbae5fef-9f59-4a84-8025-d34997782148,Feedback Champion,Submit 3 platform feedback reports,feedback_submitted,uncommon,Fun,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_feedback-champion_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_feedback-champion_uncommon.png,3,2026-03-27T20:08:23.53776+00:00
aa855a73-751d-4db1-9fd7-ee0c01a2664c,Feedback Loop,Complete a season survey or feedback form,feedback_submitted,common,Fun,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_feedback-loop_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_feedback-loop_common.png,1,2026-03-27T20:08:18.798391+00:00
1d647c9f-4de8-4e21-8d43-5c268fdf76e3,Financially Elite,Zero overdue for 3 seasons straight,consecutive_current_seasons,epic,Financial,200,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_financially-elite_epic.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_financially-elite_epic.png,3,2026-03-27T20:07:50.441345+00:00
f5ba6ab0-e9cd-4e4a-8e0d-a6c678fbc480,Firefighter,Resolve an urgent issue within 1 hour,urgent_resolved_fast,uncommon,Fun,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_firefighter_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_firefighter_uncommon.png,1,2026-03-27T20:08:23.314808+00:00
4805129e-05a2-4ac6-93a5-25dc10ba2b9f,First 10,10 registered players,total_players,common,Growth,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-10_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-10_common.png,10,2026-03-27T20:07:56.748622+00:00
8dcd68af-de56-43e3-a530-8cf784ae654a,First 100,100 registered players,total_players,rare,Growth,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-100_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-100_rare.png,100,2026-02-26T00:27:18.078278+00:00
94bde982-dc89-4e2e-bf7d-2ef59c97cc10,First 25,25 registered players,total_players,common,Growth,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-25_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-25_common.png,25,2026-03-27T20:07:56.858495+00:00
3504c76f-8653-4dda-aa6b-f15ea9916001,First 50,50 registered players,total_players,uncommon,Growth,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-50_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-50_uncommon.png,50,2026-02-26T00:27:18.078278+00:00
8b36bc21-9bfc-4dce-abd9-77ece73497f6,First Ace,Untouchable serve,total_aces,common,Offensive,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-ace_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-ace_common.png,1,2026-01-23T16:01:46.954969+00:00
d5ecfc5f-0b07-4197-94c4-178e799b678e,First Assignment,Welcome to the team,teams_managed,common,Management,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-assignment_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-assignment_common.png,1,2026-03-27T20:08:02.414389+00:00
6d7622b9-5dae-46af-bd5d-f1b266b454a8,First Blast,Send your first blast,blasts_sent,common,Communication,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-blast_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-blast_common.png,1,2026-03-27T20:08:04.084919+00:00
6f5a8590-a6f0-49a4-89f0-c8c95e416018,First Blast,Send your first blast message,blasts_sent,common,Communication,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-blast_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-blast_common.png,1,2026-03-27T20:07:59.2609+00:00
a8fab567-84e4-4fb8-9d8e-0242e23e4244,First Blood,Your journey begins here,total_kills,common,Offensive,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-blood_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-blood_common.png,1,2026-02-25T23:39:08.977882+00:00
ac87c2c5-58bb-47c2-acd4-752aa88bf3a7,First Day Hero,Complete all setup tasks on first day,first_day_complete,rare,Fun,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-day-hero_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-day-hero_rare.png,1,2026-03-27T20:08:23.192897+00:00
1aad4d2b-d4c4-4a5b-8aba-a50205f60145,First Dollar,Record first payment,season_revenue,common,Financial,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-dollar_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-dollar_common.png,1,2026-03-27T20:07:58.171211+00:00
197d20b7-9809-4faa-be2b-ede5dd891eed,First Game,Play your first game,games_played,common,Career,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/badges/volleyball_games_played_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-game_common.png,1,2026-03-27T20:07:37.925471+00:00
3c381306-6088-491d-bf32-96029ac04f4e,First Game,Play your first game,games_played,common,Career,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-game_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-game_common.png,1,2026-03-27T20:08:27.262693+00:00
805bf761-0a03-4984-9889-e7b9bd3a4746,First Payment,Make your first payment,total_payments,common,Financial,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_first-payment_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_first-payment_common.png,1,2026-03-27T20:08:13.624506+00:00
201d8693-ac8c-4968-acfb-db7e385f1bb6,First Post,Post on the team wall,posts_created,common,Social,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_first-post_common_original-art.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_first-post_common_original-art.png,1,2026-03-27T20:08:25.160398+00:00
b9977597-ab43-48e1-ab0f-eb1ea984f4b5,First Post,Post on the team wall,posts_created,common,Social,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_first-post_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_first-post_common_original-art.png,1,2026-03-27T20:07:51.517759+00:00
c3826e7e-94a4-4604-9cb2-258b76a8e7aa,First Roster,Assign your first player to a team,roster_assignments,common,Team Builder,25,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-roster_common.png,1,2026-02-26T00:27:18.078278+00:00
5bfa3e07-cb45-4b46-9e85-cc0816401f55,First Season,Complete your first season as TM,seasons_managed,common,Career,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-season_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-season_common.png,1,2026-03-27T20:08:02.715259+00:00
0d07be23-d07e-43dd-887d-526a86ad656b,First Shoutout,Give your first shoutout,shoutouts_given,common,Community,25,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/universal/universal_first-shoutout_common.png,1,2026-02-25T23:39:08.977882+00:00
090b5d68-91d9-4cf3-b8ce-9a59e94e4da3,First Shoutout Received,Get recognized by someone,shoutouts_received,common,Meta,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-shoutout-received_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-shoutout-received_common.png,1,2026-03-27T20:08:22.259119+00:00
b7774512-2fa0-436e-a6c7-cf444714c4f7,First Sport,Configure your first sport,sports_configured,common,Setup,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-sport_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-sport_common.png,1,2026-03-27T20:07:56.453913+00:00
ea51786b-ec8e-4930-8b43-b50998185364,First Team,Create your first team,teams_created,common,Setup,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-team_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-team_common.png,1,2026-03-27T20:07:55.738109+00:00
a5ba5373-dc2f-4d21-bc15-69e625fdcc77,First Team Photo,Upload a team photo,team_photos_uploaded,common,Engagement,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-team-photo_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-team-photo_common.png,1,2026-03-27T20:08:12.411711+00:00
436dbffc-1872-4133-ad77-1fab4ce98e69,First W,Nothing like the first one,career_wins,common,Winning,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-w_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-w_common.png,1,2026-03-27T20:07:41.818072+00:00
785cc52f-e41d-4ba2-992e-f05bebb25ad1,First Walk-In,First organic registration (no invite),organic_registrations,uncommon,Growth,50,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-walk-in_uncommon.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-walk-in_uncommon.png,1,2026-03-27T20:08:15.667579+00:00
0ece96b0-a8e2-4238-bab0-6d672a7674b9,First Whistle,Every legend starts somewhere,games_completed,common,Coaching,25,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-whistle_common.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-whistle_common.png,1,2026-02-26T00:27:18.078278+00:00
f46b6b7c-0fbb-4893-be3a-2a246ea46a04,Floor General,Defensive anchor,total_digs,rare,Defensive,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_floor-general_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_floor-general_rare.png,75,2026-03-27T20:08:28.494094+00:00
fc70d8e2-e6a8-405c-863e-4e1c5471dc57,Floor General,Defensive anchor,total_digs,rare,Defensive,100,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/badges/volleyball_total_digs_rare.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_floor-general_rare.png,75,2026-01-23T16:01:46.954969+00:00
