badge_filename,badge_role,badge_number,badge_name,icon_description,frame_style,rarity,match_type,action,achievement_id,achievement_name,stat_key,category,xp_reward,threshold,storage_folder,new_badge_image_url,new_thumb_url
coach-031-full-buy-in-ii.png,coach,031,Full Buy-In II,Gold star with speech bubble embroidered patch,coach,Epic,NEW,CREATE_ACHIEVEMENT,,,games_completed,Coaching,100,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-031-full-buy-in-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-031-full-buy-in-ii-thumb.png
coach-032-shoutout-coach-i.png,coach,032,Shoutout Coach I,Gold star with speech bubble embroidered patch,coach,Common,NEW,CREATE_ACHIEVEMENT,,,shoutouts_received,Community,15,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-032-shoutout-coach-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-032-shoutout-coach-i-thumb.png
coach-033-shoutout-coach-ii.png,coach,033,Shoutout Coach II,Gold star with speech bubble embroidered patch,coach,Uncommon,NEW,CREATE_ACHIEVEMENT,,,shoutouts_received,Community,25,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-033-shoutout-coach-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-033-shoutout-coach-ii-thumb.png
coach-034-shoutout-coach-iii.png,coach,034,Shoutout Coach III,Gold star with speech bubble embroidered patch,coach,Rare,NEW,CREATE_ACHIEVEMENT,,,shoutouts_received,Community,50,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-034-shoutout-coach-iii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-034-shoutout-coach-iii-thumb.png
coach-035-motivator.png,coach,035,Motivator,Gold star with speech bubble embroidered patch,coach,Epic,EXACT,UPDATE_URL,5ba19b90-7849-4d63-a709-2251b77176ca,Motivator,full_participation_challenges,Engagement,200,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-035-motivator.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-035-motivator-thumb.png
coach-036-team-wall-mvp.png,coach,036,Team Wall MVP,Camera with flash burst embroidered patch,coach,Common,NEW,CREATE_ACHIEVEMENT,,,total_blocks,Defensive,15,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-036-team-wall-mvp.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-036-team-wall-mvp-thumb.png
coach-037-blast-master-i.png,coach,037,Blast Master I,Orange megaphone/bullhorn with sound waves,coach,Common,NEW,CREATE_ACHIEVEMENT,,,blasts_sent,Communication,15,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-037-blast-master-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-037-blast-master-i-thumb.png
coach-038-blast-master-ii.png,coach,038,Blast Master II,Orange megaphone/bullhorn with sound waves,coach,Uncommon,EXACT,UPDATE_URL,5990fbf9-0430-43e4-ae04-b7f9d47e0936,Blast Master II,blasts_sent,Communication,50,15,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-038-blast-master-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-038-blast-master-ii-thumb.png
coach-039-blast-master-iii.png,coach,039,Blast Master III,Orange megaphone/bullhorn with sound waves,coach,Rare,EXACT,UPDATE_URL,5de79af5-af5d-4e88-93b0-d02659d22b81,Blast Master III,blasts_sent,Communication,100,25,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-039-blast-master-iii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-039-blast-master-iii-thumb.png
coach-040-photo-day.png,coach,040,Photo Day,Camera with flash burst embroidered patch,coach,Common,NEW,CREATE_ACHIEVEMENT,,,photos_uploaded,Community,15,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-040-photo-day.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-040-photo-day-thumb.png
coach-041-game-recap-writer.png,coach,041,Game Recap Writer,Open book flat embroidered patch style,coach,Uncommon,EXACT,UPDATE_URL,9d563392-3012-4847-8490-48b77c77fff2,Game Recap Writer,game_recaps_posted,Engagement,50,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-041-game-recap-writer.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-041-game-recap-writer-thumb.png
coach-042-season-closer.png,coach,042,Season Closer,Open book flat embroidered patch style,coach,Rare,EXACT,UPDATE_URL,4f2ef818-88c9-40f3-8adc-5e45193e43dc,Season Closer,season_recap_posted,Engagement,100,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-042-season-closer.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-042-season-closer-thumb.png
coach-043-every-category.png,coach,043,Every Category,Gold star with speech bubble embroidered patch,coach,Rare,EXACT,UPDATE_URL,8390f9b3-f211-4344-a4fc-551de61c3ab4,Every Category,shoutout_categories_used,Engagement,100,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-043-every-category.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-043-every-category-thumb.png
coach-044-parent-connector.png,coach,044,Parent Connector,Three sport balls clustered together,coach,Uncommon,EXACT,UPDATE_URL,ed209b19-38c9-4d34-afa8-b0b984f1e8da,Parent Connector,parent_messages_responded,Communication,50,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-044-parent-connector.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-044-parent-connector-thumb.png
coach-045-pre-game-prep.png,coach,045,Pre-Game Prep,Open book with pencil writing embroidered,coach,Uncommon,EXACT,UPDATE_URL,2b38e9c2-5b62-4dcc-8dd0-a781e880cda7,Pre-Game Prep,pregame_notes_created,Management,50,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-045-pre-game-prep.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-045-pre-game-prep-thumb.png
coach-046-talent-scout-i.png,coach,046,Talent Scout I,Person silhouette on upward arrow embroidered,coach,Common,EXACT,UPDATE_URL,29db0bba-c880-4461-aab1-a3d645280562,Talent Scout I,players_leveled_up,Development,25,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-046-talent-scout-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-046-talent-scout-i-thumb.png
coach-047-talent-scout-ii.png,coach,047,Talent Scout II,Person silhouette on upward arrow embroidered,coach,Uncommon,EXACT,UPDATE_URL,de9c97ab-cdec-4339-86fa-099cd525ad50,Talent Scout II,players_leveled_up,Development,50,3,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-047-talent-scout-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-047-talent-scout-ii-thumb.png
coach-048-talent-scout-iii.png,coach,048,Talent Scout III,Person silhouette on upward arrow embroidered,coach,Rare,EXACT,UPDATE_URL,43f42216-f65b-4acf-b16e-3c8de81a15fe,Talent Scout III,players_leveled_up,Development,100,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-048-talent-scout-iii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-048-talent-scout-iii-thumb.png
coach-049-player-whisperer.png,coach,049,Player Whisperer,Person silhouette on upward arrow embroidered,coach,Epic,EXACT,UPDATE_URL,a13ce209-69da-4ad1-93ce-fc88df12f73f,Player Whisperer,players_leveled_up,Development,200,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-049-player-whisperer.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-049-player-whisperer-thumb.png
coach-050-badge-factory-i.png,coach,050,Badge Factory I,Hand holding award ribbon embroidered patch,coach,Common,EXACT,UPDATE_URL,51449d0b-d440-4fd5-9183-dc5ff7e8025a,Badge Factory I,badges_awarded,Development,25,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-050-badge-factory-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-050-badge-factory-i-thumb.png
coach-051-badge-factory-ii.png,coach,051,Badge Factory II,Hand holding award ribbon embroidered patch,coach,Uncommon,EXACT,UPDATE_URL,575f694c-ad02-406f-8db3-c241ce3c6855,Badge Factory II,badges_awarded,Development,50,25,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-051-badge-factory-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-051-badge-factory-ii-thumb.png
coach-052-badge-factory-iii.png,coach,052,Badge Factory III,Hand holding award ribbon embroidered patch,coach,Rare,EXACT,UPDATE_URL,ae72e657-1c58-46f6-b396-bacf385e1cc8,Badge Factory III,badges_awarded,Development,100,50,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-052-badge-factory-iii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-052-badge-factory-iii-thumb.png
coach-053-position-coach.png,coach,053,Position Coach,Sports court diagram with X and O play markings,coach,Common,EXACT,UPDATE_URL,d3224489-cc7e-45ea-8345-4a91ae035656,Position Coach,positions_assigned_pct,Development,25,100,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-053-position-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-053-position-coach-thumb.png
coach-054-lineup-master-i.png,coach,054,Lineup Master I,Document checklist with network diagram and checkmarks,coach,Common,EXACT,UPDATE_URL,75b5502b-9a35-4fc4-ad34-a12151eb3786,Lineup Master I,lineups_created,Management,25,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-054-lineup-master-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-054-lineup-master-i-thumb.png
coach-055-lineup-master-ii.png,coach,055,Lineup Master II,Document checklist with network diagram and checkmarks,coach,Uncommon,EXACT,UPDATE_URL,9c373551-d174-419a-9556-99aa7c3eada2,Lineup Master II,lineups_created,Management,50,15,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-055-lineup-master-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-055-lineup-master-ii-thumb.png
coach-056-development-plan.png,coach,056,Development Plan,Open book with pencil writing embroidered,coach,Uncommon,EXACT,UPDATE_URL,9388d089-e5bb-45ff-aa94-3d094684864a,Development Plan,player_goals_set,Development,50,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-056-development-plan.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-056-development-plan-thumb.png
coach-057-skill-builder.png,coach,057,Skill Builder,Hexagonal web/network diagram with nodes,coach,Rare,EXACT,UPDATE_URL,60b17f6c-69a1-4234-b5e0-f755a622ada6,Skill Builder,full_skill_ratings,Development,100,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-057-skill-builder.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-057-skill-builder-thumb.png
coach-058-coach-notes-i.png,coach,058,Coach Notes I,Open book with pencil writing embroidered,coach,Common,EXACT,UPDATE_URL,9de55e40-809e-4bc7-8038-05d903813578,Coach Notes I,coach_notes_written,Development,25,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-058-coach-notes-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-058-coach-notes-i-thumb.png
coach-059-coach-notes-ii.png,coach,059,Coach Notes II,Open book with pencil writing embroidered,coach,Uncommon,EXACT,UPDATE_URL,b0dbdf24-b760-4644-8984-3f64a26b9418,Coach Notes II,coach_notes_written_all,Development,50,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-059-coach-notes-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-059-coach-notes-ii-thumb.png
coach-060-improvement-tracker.png,coach,060,Improvement Tracker,Hexagonal web/network diagram with nodes,coach,Uncommon,EXACT,UPDATE_URL,9f9ceb10-6ac6-4d70-a068-d8208d43317e,Improvement Tracker,improvement_logged,Development,50,3,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-060-improvement-tracker.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-060-improvement-tracker-thumb.png
coach-061-10-games-coached.png,coach,061,10 Games Coached,Silver whistle with lanyard embroidered patch style,coach,Common,NEW,CREATE_ACHIEVEMENT,,,games_played,Career,15,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-061-10-games-coached.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-061-10-games-coached-thumb.png
coach-062-25-games-coached.png,coach,062,25 Games Coached,Silver whistle with lanyard embroidered patch style,coach,Uncommon,EXACT,UPDATE_URL,5ef44c6f-9d2e-4ba8-a32d-637eb1602af0,25 Games Coached,games_completed,Coaching,50,25,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-062-25-games-coached.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-062-25-games-coached-thumb.png
coach-063-50-games-coached.png,coach,063,50 Games Coached,Silver whistle with lanyard embroidered patch style,coach,Rare,EXACT,UPDATE_URL,e5505fcd-c869-434c-8f9b-cbcd143aeb10,50 Games Coached,games_completed,Coaching,100,50,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-063-50-games-coached.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-063-50-games-coached-thumb.png
coach-064-100-games-coached.png,coach,064,100 Games Coached,Silver whistle with lanyard embroidered patch style,coach,Epic,EXACT,UPDATE_URL,3fd9ee79-ffa5-4400-a14c-fb8ea2776516,100 Games Coached,career_games,Coaching,200,100,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-064-100-games-coached.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-064-100-games-coached-thumb.png
coach-065-200-games-coached.png,coach,065,200 Games Coached,Silver whistle with lanyard embroidered patch style,coach,Legendary,NEW,CREATE_ACHIEVEMENT,,,games_played,Career,200,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-065-200-games-coached.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-065-200-games-coached-thumb.png
coach-066-attendance-hawk-i.png,coach,066,Attendance Hawk I,Clipboard with checklist and yellow checkmarks,coach,Common,EXACT,UPDATE_URL,83152513-006d-4ffe-a45b-e7b232e36719,Attendance Hawk I,attendance_marked_events,Management,25,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-066-attendance-hawk-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-066-attendance-hawk-i-thumb.png
coach-067-attendance-hawk-ii.png,coach,067,Attendance Hawk II,Clipboard with checklist and yellow checkmarks,coach,Rare,EXACT,UPDATE_URL,989680fa-c1cf-428b-a8cd-4376afc613ae,Attendance Hawk II,attendance_marked_pct,Management,100,100,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-067-attendance-hawk-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-067-attendance-hawk-ii-thumb.png
coach-068-quick-score.png,coach,068,Quick Score,Document checklist with network diagram and checkmarks,coach,Common,EXACT,UPDATE_URL,aece49a3-f588-423f-b643-c0ee0faca696,Quick Score,quick_scores_entered,Management,25,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-068-quick-score.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-068-quick-score-thumb.png
coach-069-score-streak.png,coach,069,Score Streak,Document checklist with network diagram and checkmarks,coach,Uncommon,EXACT,UPDATE_URL,e75e9fae-b0b5-4755-86e6-f33d811a10bf,Score Streak,consecutive_scores_entered,Management,50,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-069-score-streak.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-069-score-streak-thumb.png
coach-070-timeout-king.png,coach,070,Timeout King,Pointing finger upward with sparkle embroidered,coach,Common,EXACT,UPDATE_URL,8a6cc84f-758e-4348-abc8-7659789089b8,Timeout King,timeouts_used_full,Fun,25,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-070-timeout-king.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-070-timeout-king-thumb.png
coach-071-substitution-master.png,coach,071,Substitution Master,Two curved arrows forming refresh cycle,coach,Uncommon,EXACT,UPDATE_URL,6b776c2b-2967-43f2-bc54-f591e93f2911,Substitution Master,subs_in_game,Fun,50,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-071-substitution-master.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-071-substitution-master-thumb.png
coach-072-sweep-artist.png,coach,072,Sweep Artist,Broom sweeping with speed lines,coach,Uncommon,EXACT,UPDATE_URL,99123d93-3a41-46f2-b866-f3fcba8345b2,Sweep Artist,sweep_wins,Winning,50,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-072-sweep-artist.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-072-sweep-artist-thumb.png
coach-073-sweep-x5.png,coach,073,Sweep x5,Broom sweeping with speed lines,coach,Rare,EXACT,UPDATE_URL,dcd14c30-e438-447e-afba-4c9f80b6cf0b,Sweep x5,sweep_wins,Winning,100,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-073-sweep-x5.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-073-sweep-x5-thumb.png
coach-074-nail-biter.png,coach,074,Nail Biter,Gold trophy cup embroidered patch style,coach,Uncommon,EXACT,UPDATE_URL,f6ad6dd7-535c-4b53-9707-3d9e0791ea49,Nail Biter,close_wins,Fun,50,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-074-nail-biter.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-074-nail-biter-thumb.png
coach-075-comeback-coach.png,coach,075,Comeback Coach,Gold trophy cup embroidered patch style,coach,Epic,NEW,CREATE_ACHIEVEMENT,,,games_completed,Streaks,100,,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-075-comeback-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-075-comeback-coach-thumb.png
coach-076-veteran-coach-i.png,coach,076,Veteran Coach I,Stacked gold chevron ranks with silver whistle,milestone,Common,EXACT,UPDATE_URL,ad97792c-1a4e-4c21-8a16-63aacc09ec9b,Veteran Coach I,seasons_coached,Career,25,2,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-076-veteran-coach-i.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-076-veteran-coach-i-thumb.png
coach-077-veteran-coach-ii.png,coach,077,Veteran Coach II,Stacked gold chevron ranks with silver whistle,milestone,Uncommon,EXACT,UPDATE_URL,c21d6437-af3f-4244-83e0-6090c2fb1e7c,Veteran Coach II,seasons_coached,Career,50,3,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-077-veteran-coach-ii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-077-veteran-coach-ii-thumb.png
coach-078-veteran-coach-iii.png,coach,078,Veteran Coach III,Stacked gold chevron ranks with silver whistle,milestone,Rare,EXACT,UPDATE_URL,48c4a7a8-3a28-49a6-87b7-15c7963f17a4,Veteran Coach III,seasons_coached,Career,100,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-078-veteran-coach-iii.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-078-veteran-coach-iii-thumb.png
coach-079-lifer-coach.png,coach,079,Lifer Coach,Stacked gold chevron ranks with silver whistle,milestone,Epic,EXACT,UPDATE_URL,8a3e987c-0554-4c42-986d-c50a726b8f53,Lifer Coach,seasons_coached,Career,200,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-079-lifer-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-079-lifer-coach-thumb.png
coach-080-multi-sport-coach.png,coach,080,Multi-Sport Coach,Three colored flags in a row blue yellow red,milestone,Rare,EXACT,UPDATE_URL,8616e628-0a60-4422-b92c-83376ae739f2,Multi-Sport Coach,sports_coached,Career,100,2,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-080-multi-sport-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-080-multi-sport-coach-thumb.png
coach-081-multi-team-coach.png,coach,081,Multi-Team Coach,Stacked gold chevron ranks with silver whistle,milestone,Uncommon,EXACT,UPDATE_URL,50de117d-e910-4913-ad9c-38e661a6637d,Multi-Team Coach,teams_coached,Career,50,3,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-081-multi-team-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-081-multi-team-coach-thumb.png
coach-082-triple-threat-coach.png,coach,082,Triple Threat Coach,Stacked gold chevron ranks with silver whistle,milestone,Rare,EXACT,UPDATE_URL,8ba5eea5-7797-4367-abdc-ce3fe6dfff46,Triple Threat Coach,teams_coached_season,Career,100,3,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-082-triple-threat-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-082-triple-threat-coach-thumb.png
coach-083-multi-age-coach.png,coach,083,Multi-Age Coach,Stacked gold chevron ranks with silver whistle,milestone,Uncommon,EXACT,UPDATE_URL,eb60589f-42ae-472b-a89e-f5943121cdf9,Multi-Age Coach,age_groups_coached,Career,50,2,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-083-multi-age-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-083-multi-age-coach-thumb.png
coach-084-level-5-coach.png,coach,084,Level 5 Coach,Gold star with silver whistle overlay,milestone,Common,EXACT,UPDATE_URL,e7236203-d8b6-4bae-8754-493f6ae4d8ed,Level 5 Coach,coach_level,Levels,25,5,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-084-level-5-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-084-level-5-coach-thumb.png
coach-085-level-10-coach.png,coach,085,Level 10 Coach,Gold star with silver whistle overlay,milestone,Rare,EXACT,UPDATE_URL,339155c0-3263-4bf6-91c7-4bee28193813,Level 10 Coach,coach_level,Levels,100,10,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-085-level-10-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-085-level-10-coach-thumb.png
coach-086-level-15-coach.png,coach,086,Level 15 Coach,Gold star with silver whistle overlay,milestone,Epic,EXACT,UPDATE_URL,e35ede21-0015-40b0-a638-30eb3661e685,Level 15 Coach,coach_level,Levels,200,15,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-086-level-15-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-086-level-15-coach-thumb.png
coach-087-level-20-coach.png,coach,087,Level 20 Coach,Gold star with silver whistle overlay,milestone,Legendary,EXACT,UPDATE_URL,971f2779-cfc4-4a35-9196-211a51c0c53f,Level 20 Coach,coach_level,Levels,500,20,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-087-level-20-coach.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-087-level-20-coach-thumb.png
coach-088-mentor.png,coach,088,Mentor,Handshake and megaphone side by side embroidered,coach,Rare,EXACT,UPDATE_URL,1cf55774-a75d-4fd4-803c-13627787c493,Mentor,mentored_player_lvl10,Development,100,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-088-mentor.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-088-mentor-thumb.png
coach-089-dynasty-builder.png,coach,089,Dynasty Builder,Stacked gold chevron ranks with silver whistle,milestone,Epic,EXACT,UPDATE_URL,b5fe047d-c0d9-4e63-bbb2-2bd477b2d8a9,Dynasty Builder,consecutive_winning_seasons,Career,200,3,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-089-dynasty-builder.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-089-dynasty-builder-thumb.png
coach-090-the-builder.png,coach,090,The Builder,Stacked gold chevron ranks with silver whistle,milestone,Rare,EXACT,UPDATE_URL,bc6dcff2-c62c-4a6e-9874-8d949457e4a3,The Builder,built_team_from_zero,Career,100,1,coach,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-090-the-builder.png,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach-090-the-builder-thumb.png
